Area: 1218, x: [98292, 50082], y: [98292, 51299]
Area: 4083070115, x: [8020, 73207], y: [69056, 6313]
Area: 4157055985, x: [8020, 73207], y: [70162, 6313]
Area: 4117533037, x: [8020, 73207], y: [70162, 6949]
Area: 4186839951, x: [8020, 73207], y: [71208, 6949]
Area: 4165861203, x: [8020, 73207], y: [71208, 7281]
Area: 4244841749, x: [8020, 73207], y: [72406, 7281]
Area: 4190949830, x: [8020, 73207], y: [72406, 8118]
Area: 4251678800, x: [8020, 73207], y: [73339, 8118]
Area: 4202035600, x: [8020, 73207], y: [73339, 8878]
Area: 4263921060, x: [8020, 73207], y: [74301, 8878]
Area: 4248543636, x: [8020, 73207], y: [74301, 9110]
Area: 4330717272, x: [8020, 73207], y: [75583, 9110]
Area: 4286800672, x: [8020, 73207], y: [75583, 9760]
Area: 4352469352, x: [8020, 73207], y: [76618, 9760]
Area: 4298824934, x: [8020, 73207], y: [76618, 10542]
Area: 4357981638, x: [8020, 73207], y: [77562, 10542]
Area: 4294210707, x: [8020, 73207], y: [77562, 11459]
Area: 4346079867, x: [8020, 73207], y: [78402, 11459]
Area: 4319334327, x: [8020, 73207], y: [78402, 11839]
Area: 4395431887, x: [8020, 73207], y: [79642, 11839]
Area: 4341571391, x: [8020, 73207], y: [79642, 12591]
Area: 4400188030, x: [8020, 73207], y: [80609, 12591]
Area: 4307563190, x: [8020, 73207], y: [80609, 13867]
Area: 4338242487, x: [8020, 73207], y: [81126, 13867]
Area: 4308122403, x: [8020, 73207], y: [81126, 14279]
Area: 4382137227, x: [8020, 73207], y: [82382, 14279]
Area: 4302494454, x: [8020, 73207], y: [82382, 15350]
Area: 4341085740, x: [8020, 73207], y: [83049, 15350]
Area: 4296818040, x: [8020, 73207], y: [83049, 15940]
Area: 4361359076, x: [8020, 73207], y: [84176, 15940]
Area: 4290533066, x: [8020, 73207], y: [84176, 16870]
Area: 4335321776, x: [8020, 73207], y: [84971, 16870]
Area: 4257446352, x: [8020, 73207], y: [84971, 17882]
Area: 4296174552, x: [8020, 73207], y: [85671, 17882]
Area: 4237624944, x: [8020, 73207], y: [85671, 18636]
Area: 4291596652, x: [8020, 73207], y: [86660, 18636]
Area: 4221763444, x: [8020, 73207], y: [86660, 19524]
Area: 4267126424, x: [8020, 73207], y: [87505, 19524]
Area: 4162363876, x: [8020, 73207], y: [87505, 20842]
Area: 4177864212, x: [8020, 73207], y: [87801, 20842]
Area: 4129037628, x: [8020, 73207], y: [87801, 21454]
Area: 4191763476, x: [8020, 73207], y: [89013, 21454]
Area: 4096190556, x: [8020, 73207], y: [89013, 22634]
Area: 4118746560, x: [8020, 73207], y: [89459, 22634]
Area: 4014340480, x: [8020, 73207], y: [89459, 23916]
Area: 4027402860, x: [8020, 73207], y: [89724, 23916]
Area: 3965388765, x: [8020, 73207], y: [89724, 24675]
Area: 4016785212, x: [8020, 73207], y: [90783, 24675]
Area: 3917799468, x: [8020, 73207], y: [90783, 25871]
Area: 3935124810, x: [8020, 73207], y: [91149, 25871]
Area: 3852576720, x: [8020, 73207], y: [91149, 26864]
Area: 3885063864, x: [8020, 73207], y: [91850, 26864]
Area: 3811041091, x: [8020, 73207], y: [91850, 27747]
Area: 3853183438, x: [8020, 73207], y: [92777, 27747]
Area: 3739522960, x: [8020, 73207], y: [92777, 29088]
Area: 3741199520, x: [8020, 73207], y: [92815, 29088]
Area: 3677008948, x: [8020, 73207], y: [92815, 29845]
Area: 3731082609, x: [8020, 73207], y: [94062, 29845]
Area: 3629982084, x: [8020, 73207], y: [94062, 31020]
Area: 3645760396, x: [8020, 73207], y: [94436, 31020]
Area: 3538084814, x: [8020, 73207], y: [94436, 32266]
Area: 3545454374, x: [8020, 73207], y: [94616, 32266]
Area: 3438507079, x: [8020, 73207], y: [94616, 33501]
Area: 3445098441, x: [8020, 73207], y: [94782, 33501]
Area: 3358508967, x: [8020, 73207], y: [94782, 34499]
Area: 3390211638, x: [8020, 73207], y: [95601, 34499]
Area: 3279157662, x: [8020, 73207], y: [95601, 35767]
Area: 3280393215, x: [8020, 73207], y: [95634, 35767]
Area: 3175430445, x: [8020, 73207], y: [95634, 36965]
Area: 3183222690, x: [8020, 73207], y: [95849, 36965]
Area: 3090474210, x: [8020, 73207], y: [95849, 38021]
Area: 3116582964, x: [8020, 73207], y: [96591, 38021]
Area: 3015699456, x: [8020, 73207], y: [96591, 39160]
Area: 3032178688, x: [8020, 73207], y: [97075, 39160]
Area: 2916316832, x: [8020, 73207], y: [97075, 40461]
Area: 2907966347, x: [8020, 73207], y: [96820, 40461]
Area: 2807354814, x: [8020, 73207], y: [96820, 41594]
Area: 2824489602, x: [8020, 73207], y: [97362, 41594]
Area: 2720226321, x: [8020, 73207], y: [97362, 42761]
Area: 2733501213, x: [8020, 73207], y: [97798, 42761]
Area: 2616788513, x: [8020, 73207], y: [97798, 44061]
Area: 2601515485, x: [8020, 73207], y: [97274, 44061]
Area: 2493516935, x: [8020, 73207], y: [97274, 45271]
Area: 2494299171, x: [8020, 73207], y: [97302, 45271]
Area: 2389838061, x: [8020, 73207], y: [97302, 46441]
Area: 2403328629, x: [8020, 73207], y: [97806, 46441]
Area: 2293608915, x: [8020, 73207], y: [97806, 47663]
Area: 2290466880, x: [8020, 73207], y: [97683, 47663]
Area: 2181883776, x: [8020, 73207], y: [97683, 48874]
Area: 2180156062, x: [8020, 73207], y: [97612, 48874]
Area: 2071927718, x: [8020, 73207], y: [97612, 50082]
Area: 1862465158, x: [8020, 71987], y: [98041, 51299]
Area: 1753268472, x: [8020, 71987], y: [98041, 52512]
Area: 1751165064, x: [8020, 71987], y: [97933, 52512]
Area: 1641739726, x: [8020, 71987], y: [97933, 53729]
Area: 1640972848, x: [8020, 71987], y: [97891, 53729]
Area: 1530520160, x: [8020, 71987], y: [97891, 54958]
Area: 1531490870, x: [8020, 71987], y: [97948, 54958]
Area: 1426723585, x: [8020, 71987], y: [97948, 56123]
Area: 1418616570, x: [8020, 71987], y: [97437, 56123]
Area: 1308990102, x: [8020, 71987], y: [97437, 57349]
Area: 1308946185, x: [8020, 71987], y: [97434, 57349]
Area: 1194852645, x: [8020, 71987], y: [97434, 58625]
Area: 1197845957, x: [8020, 71987], y: [97658, 58625]
Area: 1091175547, x: [8020, 71987], y: [97658, 59815]
Area: 1087474955, x: [8020, 71987], y: [97354, 59815]
Area: 980987635, x: [8020, 71987], y: [97354, 61007]
Area: 977847069, x: [8020, 71987], y: [97068, 61007]
Area: 879715071, x: [8020, 71987], y: [97068, 62109]
Area: 873550575, x: [8020, 71987], y: [96444, 62109]
Area: 773807175, x: [8020, 71987], y: [96444, 63237]
Area: 769632948, x: [8020, 71987], y: [95967, 63237]
Area: 665414568, x: [8020, 71987], y: [95967, 64422]
Area: 663364182, x: [8020, 71987], y: [95696, 64422]
Area: 549384082, x: [8020, 71987], y: [95696, 65722]
Area: 549672318, x: [8020, 71987], y: [95742, 65722]
Area: 445369671, x: [8020, 71987], y: [95742, 66911]
Area: 443755185, x: [8020, 71987], y: [95424, 66911]
Area: 372170490, x: [8020, 71987], y: [95424, 67730]
Area: 366826700, x: [8020, 71987], y: [94169, 67730]
Area: 246389000, x: [8020, 71987], y: [94169, 69128]
Area: 246952420, x: [8020, 71987], y: [94366, 69128]
Area: 169499161, x: [8020, 71987], y: [94366, 70025]
Area: 167581310, x: [8020, 71987], y: [93389, 70025]
Area: 55490500, x: [8020, 71987], y: [93389, 71338]
Area: 55441750, x: [8020, 71987], y: [93314, 71338]
Area: 9979515, x: [8020, 71987], y: [93314, 72103]
Area: 9842040, x: [8020, 71987], y: [92139, 72103]
Area: 109440120, x: [8020, 71987], y: [92139, 73287]
Area: 108982168, x: [8020, 71987], y: [91787, 73287]
Area: 211765504, x: [8020, 71987], y: [91787, 74514]
Area: 210991936, x: [8020, 71987], y: [91481, 74514]
Area: 286775432, x: [8020, 71987], y: [91481, 75422]
Area: 283858268, x: [8020, 71987], y: [90632, 75422]
Area: 389768134, x: [8020, 71987], y: [90632, 76704]
Area: 388522582, x: [8020, 71987], y: [90368, 76704]
Area: 459672118, x: [8020, 71987], y: [90368, 77568]
Area: 454625990, x: [8020, 71987], y: [89464, 77568]
Area: 529148165, x: [8020, 71987], y: [89464, 78483]
Area: 523859607, x: [8020, 71987], y: [88650, 78483]
Area: 584574750, x: [8020, 71987], y: [88650, 79236]
Area: 577230500, x: [8020, 71987], y: [87637, 79236]
Area: 690208442, x: [8020, 71987], y: [87637, 80655]
Area: 688717374, x: [8020, 71987], y: [87465, 80655]
Area: 725262534, x: [8020, 71987], y: [87465, 81115]
Area: 712974900, x: [8020, 71987], y: [86119, 81115]
Area: 826688500, x: [8020, 71987], y: [86119, 82571]
Area: 824666765, x: [8020, 71987], y: [85928, 82571]
Area: 876709977, x: [8020, 71987], y: [85928, 83239]
Area: 864556737, x: [8020, 71987], y: [84848, 83239]
Area: 949683269, x: [8020, 71987], y: [84848, 84347]
Area: 942056532, x: [8020, 71987], y: [84231, 84347]
Area: 970636032, x: [8020, 71987], y: [84231, 84722]
Area: 953595264, x: [8020, 71987], y: [82893, 84722]
Area: 1026372792, x: [8020, 71987], y: [82893, 85694]
Area: 1016023252, x: [8020, 71987], y: [82138, 85694]
Area: 1054639251, x: [8020, 71987], y: [82138, 86215]
Area: 1038190527, x: [8020, 71987], y: [80982, 86215]
Area: 1097144631, x: [8020, 71987], y: [80982, 87023]
Area: 1083626368, x: [8020, 71987], y: [80083, 87023]
Area: 1144952832, x: [8020, 71987], y: [80083, 87874]
Area: 1131130272, x: [8020, 71987], y: [79213, 87874]
Area: 1201398750, x: [8020, 71987], y: [79213, 88861]
Area: 1188253125, x: [8020, 71987], y: [78434, 88861]
Area: 1232544160, x: [8020, 71987], y: [78434, 89490]
Area: 1214199968, x: [8020, 71987], y: [77386, 89490]
Area: 1252004983, x: [8020, 71987], y: [77386, 90035]
Area: 1232187181, x: [8020, 71987], y: [76288, 90035]
Area: 1274787037, x: [8020, 71987], y: [76288, 90659]
Area: 1255348444, x: [8020, 71987], y: [75247, 90659]
Area: 1334341344, x: [8020, 71987], y: [75247, 91834]
Area: 1320110328, x: [8020, 71987], y: [74530, 91834]
Area: 1308736947, x: [8020, 71987], y: [74530, 91663]
Area: 1279260801, x: [8020, 71987], y: [73032, 91663]
Area: 1351165179, x: [8020, 71987], y: [73032, 92769]
Area: 1334850524, x: [8020, 71987], y: [72247, 92769]
Area: 1357972604, x: [8020, 71987], y: [72247, 93129]
Area: 1332981578, x: [8020, 71987], y: [71065, 93129]
Area: 1370178718, x: [8020, 71987], y: [71065, 93719]
Area: 1346967874, x: [8020, 71987], y: [69997, 93719]
Area: 1401632470, x: [8020, 71987], y: [69997, 94601]
Area: 1380216065, x: [8020, 71987], y: [69050, 94601]
Area: 1373014407, x: [8020, 71987], y: [69050, 94483]
Area: 1342193517, x: [8020, 71987], y: [67680, 94483]
Area: 1350725040, x: [8020, 71987], y: [67680, 94626]
Area: 1322674080, x: [8020, 71987], y: [66441, 94626]
Area: 1390443600, x: [8020, 71987], y: [66441, 95786]
Area: 1369547200, x: [8020, 71987], y: [65563, 95786]
Area: 1345206088, x: [8020, 71987], y: [65563, 95363]
Area: 1312127633, x: [8020, 71987], y: [64148, 95363]
Area: 1356469543, x: [8020, 71987], y: [64148, 96153]
Area: 1331625867, x: [8020, 71987], y: [63120, 96153]
Area: 1364631366, x: [8020, 71987], y: [63120, 96752]
Area: 1337388766, x: [8020, 71987], y: [62020, 96752]
Area: 1314006333, x: [8020, 71987], y: [62020, 96319]
Area: 1281035118, x: [8020, 71987], y: [60665, 96319]
Area: 1301303828, x: [8020, 71987], y: [60665, 96704]
Area: 1272853410, x: [8020, 71987], y: [59514, 96704]
Area: 1285727160, x: [8020, 71987], y: [59514, 96954]
Area: 1256239952, x: [8020, 71987], y: [58333, 96954]
Area: 1294629534, x: [8020, 71987], y: [58333, 97717]
Area: 1266145317, x: [8020, 71987], y: [57226, 97717]
Area: 1251481631, x: [8020, 71987], y: [57226, 97419]
Area: 1219207154, x: [8020, 71987], y: [55957, 97419]
Area: 1231862786, x: [8020, 71987], y: [55957, 97683]
Area: 1201257659, x: [8020, 71987], y: [54766, 97683]
Area: 1187654282, x: [8020, 71987], y: [54766, 97392]
Area: 1156176248, x: [8020, 71987], y: [53527, 97392]
Area: 1161364160, x: [8020, 71987], y: [53527, 97506]
Area: 1130765680, x: [8020, 71987], y: [52328, 97506]
Area: 1141577076, x: [8020, 71987], y: [52328, 97750]
Area: 1110660276, x: [8020, 71987], y: [51128, 97750]
Area: 1116436882, x: [8020, 71987], y: [51128, 97884]
Area: 1085100302, x: [8020, 71987], y: [49918, 97884]
Area: 1055955880, x: [8020, 71987], y: [48689, 97950]
Area: 1024721188, x: [8020, 71987], y: [47486, 97950]
Area: 1011933880, x: [8020, 71987], y: [47486, 97626]
Area: 981294080, x: [8020, 71987], y: [46291, 97626]
Area: 991780608, x: [8020, 71987], y: [46291, 97900]
Area: 959517678, x: [8020, 71987], y: [45046, 97900]
Area: 962516865, x: [8020, 71987], y: [45046, 97981]
Area: 930283065, x: [8020, 71987], y: [43806, 97981]
Area: 919976409, x: [8020, 71987], y: [43806, 97693]
Area: 889230837, x: [8020, 71987], y: [42610, 97693]
Area: 881689999, x: [8020, 71987], y: [42610, 97475]
Area: 851026732, x: [8020, 71987], y: [41407, 97475]
Area: 833431256, x: [8020, 71987], y: [41407, 96948]
Area: 804999538, x: [8020, 71987], y: [40268, 96948]
Area: 785424395, x: [8020, 71987], y: [40268, 96341]
Area: 758487765, x: [8020, 71987], y: [39162, 96341]
Area: 747463143, x: [8020, 71987], y: [39162, 95987]
Area: 719789990, x: [8020, 71987], y: [38009, 95987]
Area: 726057900, x: [8020, 71987], y: [38009, 96196]
Area: 694270170, x: [8020, 71987], y: [36696, 96196]
Area: 685408977, x: [8020, 71987], y: [36696, 95887]
Area: 657205797, x: [8020, 71987], y: [35516, 95887]
Area: 631661084, x: [8020, 71987], y: [35516, 94958]
Area: 609401216, x: [8020, 71987], y: [34547, 94958]
Area: 614786400, x: [8020, 71987], y: [34547, 95161]
Area: 583245225, x: [8020, 71987], y: [33186, 95161]
Area: 565955496, x: [8020, 71987], y: [33186, 94474]
Area: 542567976, x: [8020, 71987], y: [32146, 94474]
Area: 523555900, x: [8020, 71987], y: [32146, 93686]
Area: 502246500, x: [8020, 71987], y: [31164, 93686]
Area: 500047725, x: [8020, 71987], y: [31164, 93591]
Area: 472306905, x: [8020, 71987], y: [29880, 93591]
Area: 467366319, x: [8020, 71987], y: [29880, 93365]
Area: 440770843, x: [8020, 71987], y: [28636, 93365]
Area: 430524194, x: [8020, 71987], y: [28636, 92868]
Area: 407094590, x: [8020, 71987], y: [27514, 92868]
Area: 390094950, x: [8020, 71987], y: [27514, 91996]
Area: 371705760, x: [8020, 71987], y: [26595, 91996]
Area: 357810912, x: [8020, 71987], y: [26595, 91248]
Area: 339088248, x: [8020, 71987], y: [25623, 91248]
Area: 324248076, x: [8020, 71987], y: [25623, 90405]
Area: 307597300, x: [8020, 71987], y: [24719, 90405]
Area: 300249300, x: [8020, 71987], y: [24719, 89965]
Area: 279447597, x: [8020, 71987], y: [23562, 89965]
Area: 267805890, x: [8020, 71987], y: [23562, 89216]
Area: 251316780, x: [8020, 71987], y: [22605, 89216]
Area: 245161488, x: [8020, 71987], y: [22605, 88794]
Area: 225075928, x: [8020, 71987], y: [21410, 88794]
Area: 212488388, x: [8020, 71987], y: [21410, 87854]
Area: 199555968, x: [8020, 71987], y: [20595, 87854]
Area: 190513824, x: [8020, 71987], y: [20595, 87135]
Area: 175652655, x: [8020, 71987], y: [19614, 87135]
Area: 163002510, x: [8020, 71987], y: [19614, 86044]
Area: 153653940, x: [8020, 71987], y: [18949, 86044]
Area: 147675230, x: [8020, 71987], y: [18949, 85497]
Area: 132407800, x: [8020, 71987], y: [17819, 85497]
Area: 125645800, x: [8020, 71987], y: [17819, 84807]
Area: 112581201, x: [8020, 71987], y: [16800, 84807]
Area: 101569827, x: [8020, 71987], y: [16800, 83553]
Area: 96144904, x: [8020, 71987], y: [16331, 83553]
Area: 92271512, x: [8020, 71987], y: [16331, 83087]
Area: 78295353, x: [8020, 71987], y: [15072, 83087]
Area: 70480629, x: [8020, 71987], y: [15072, 81979]
Area: 64574766, x: [8020, 71987], y: [14481, 81979]
Area: 59734728, x: [8020, 71987], y: [14481, 81230]
Area: 50610900, x: [8020, 71987], y: [13494, 81230]
Area: 45869550, x: [8020, 71987], y: [13494, 80364]
Area: 38639336, x: [8020, 71987], y: [12631, 80364]
Area: 34368624, x: [8020, 71987], y: [12631, 79438]
Area: 28429380, x: [8020, 71987], y: [11834, 79438]
Area: 24164210, x: [8020, 71987], y: [11834, 78320]
Area: 20743850, x: [8020, 71987], y: [11294, 78320]
Area: 17567100, x: [8020, 71987], y: [11294, 77350]
Area: 13635288, x: [8020, 71987], y: [10561, 77350]
Area: 10902638, x: [8020, 71987], y: [10561, 76275]
Area: 8423596, x: [8020, 71987], y: [9983, 76275]
Area: 6758124, x: [8020, 71987], y: [9983, 75427]
Area: 3544230, x: [8020, 71987], y: [9049, 75427]
Area: 2606930, x: [8020, 71987], y: [9049, 74517]
Area: 425208, x: [8020, 71987], y: [8187, 74517]
Area: 205128, x: [8020, 71987], y: [8187, 73207]
Area: 210250, x: [8020, 71987], y: [7731, 71263]
Area: 1128825, x: [8020, 71987], y: [6464, 71263]
Area: 2947401, x: [8020, 71987], y: [6464, 70095]
Area: 3700815, x: [8020, 71987], y: [6066, 70095]
Area: 6005760, x: [8020, 71987], y: [6066, 68916]
Area: 7096320, x: [8020, 71987], y: [5711, 68916]
Area: 9842910, x: [8020, 71987], y: [5711, 67727]
Area: 11172342, x: [8020, 71987], y: [5399, 67727]
Area: 13888734, x: [8020, 71987], y: [5399, 66691]
Area: 17623119, x: [8020, 71987], y: [4694, 66691]
Area: 22257630, x: [8020, 71987], y: [4694, 65298]
Area: 20264010, x: [8020, 71987], y: [4992, 65298]
Area: 23520185, x: [8020, 71987], y: [4992, 64223]
Area: 28155890, x: [8020, 71987], y: [4395, 64223]
Area: 32561480, x: [8020, 71987], y: [4395, 63008]
Area: 33926440, x: [8020, 71987], y: [4243, 63008]
Area: 38161578, x: [8020, 71987], y: [4243, 61887]
Area: 43020159, x: [8020, 71987], y: [3762, 61887]
Area: 47607102, x: [8020, 71987], y: [3762, 60810]
Area: 55577016, x: [8020, 71987], y: [3049, 60810]
Area: 61458892, x: [8020, 71987], y: [3049, 59627]
Area: 65216636, x: [8020, 71987], y: [2745, 59627]
Area: 71421212, x: [8020, 71987], y: [2745, 58451]
Area: 76402828, x: [8020, 71987], y: [2377, 58451]
Area: 83282864, x: [8020, 71987], y: [2377, 57232]
Area: 85230656, x: [8020, 71987], y: [2245, 57232]
Area: 92358240, x: [8020, 71987], y: [2245, 55998]
Area: 92198340, x: [8020, 71987], y: [2255, 55998]
Area: 99175200, x: [8020, 71987], y: [2255, 54788]
Area: 101789600, x: [8020, 71987], y: [2103, 54788]
Area: 108826102, x: [8020, 71987], y: [2103, 53599]
Area: 118615035, x: [8020, 71987], y: [1980, 52353]
Area: 126051506, x: [8020, 71987], y: [1980, 51122]
Area: 115535042, x: [8020, 71987], y: [2484, 51122]
Area: 121326744, x: [8020, 71987], y: [2484, 50076]
Area: 1897316256, x: [8020, 71987], y: [94607, 50076]
Area: 2015335700, x: [8020, 71987], y: [94607, 48713]
Area: 130386550, x: [8020, 71987], y: [2419, 48713]
Area: 137170572, x: [8020, 71987], y: [2419, 47502]
Area: 138443844, x: [8020, 71987], y: [2367, 47502]
Area: 145211682, x: [8020, 71987], y: [2367, 46305]
Area: 140357595, x: [8020, 71987], y: [2556, 46305]
Area: 147112335, x: [8020, 71987], y: [2556, 45069]
Area: 153492138, x: [8020, 71987], y: [2319, 45069]
Area: 160340240, x: [8020, 71987], y: [2319, 43868]
Area: 155166160, x: [8020, 71987], y: [2503, 43868]
Area: 162140912, x: [8020, 71987], y: [2503, 42604]
Area: 168958000, x: [8020, 71987], y: [2271, 42604]
Area: 176007500, x: [8020, 71987], y: [2271, 41378]
Area: 173099550, x: [8020, 71987], y: [2366, 41378]
Area: 179517975, x: [8020, 71987], y: [2366, 40243]
Area: 161550305, x: [8020, 71987], y: [2932, 40243]
Area: 167071870, x: [8020, 71987], y: [2932, 39158]
Area: 143926720, x: [8020, 71987], y: [3637, 39158]
Area: 149034080, x: [8020, 71987], y: [3637, 37993]
Area: 138325655, x: [8020, 71987], y: [3952, 37993]
Area: 143586872, x: [8020, 71987], y: [3952, 36700]
Area: 148350752, x: [8020, 71987], y: [3817, 36700]
Area: 153387144, x: [8020, 71987], y: [3817, 35502]
Area: 144265644, x: [8020, 71987], y: [4067, 35502]
Area: 148603182, x: [8020, 71987], y: [4067, 34405]
Area: 127519119, x: [8020, 71987], y: [4628, 34405]
Area: 131495715, x: [8020, 71987], y: [4628, 33233]
Area: 118435280, x: [8020, 71987], y: [4965, 33233]
Area: 121534064, x: [8020, 71987], y: [4965, 32219]
Area: 92065235, x: [8020, 71987], y: [5706, 32219]
Area: 94965930, x: [8020, 71987], y: [5706, 30966]
Area: 88935696, x: [8020, 71987], y: [5853, 30966]
Area: 90902072, x: [8020, 71987], y: [5853, 30059]
Area: 51363025, x: [8020, 71987], y: [6796, 30059]
Area: 52949400, x: [8020, 71987], y: [6796, 28764]
Area: 48670224, x: [8020, 71987], y: [6895, 28764]
Area: 50031558, x: [8020, 71987], y: [6895, 27555]
Area: 36035163, x: [8020, 71987], y: [7210, 27555]
Area: 36870493, x: [8020, 71987], y: [7210, 26525]
Area: 6546672, x: [8020, 71987], y: [7877, 26525]
Area: 6650064, x: [8020, 71987], y: [7877, 25807]
Area: 48166783, x: [8020, 71987], y: [9062, 25807]
Area: 49617596, x: [8020, 71987], y: [9062, 24416]
Area: 51948624, x: [8020, 71987], y: [9111, 24416]
Area: 53166204, x: [8020, 71987], y: [9111, 23301]
Area: 78872940, x: [8020, 71987], y: [9639, 23301]
Area: 80178660, x: [8020, 71987], y: [9639, 22495]
